Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com
201600024106,16,8,25,610,5,2,2,1,3,63
201600024107,16,8,20,1640,1,2,1,1,4,119
201600024108,16,8,22,1115,1,2,4,1,6,318
201600024109,16,8,22,1430,1,2,6,1,3,75
201600024110,16,8,25,1640,1,2,1,1,2,281
201600024111,16,8,28,1110,1,2,6,1,6,119
201600024112,16,8,26,300,5,2,2,1,3,63
201600024113,16,8,29,1706,1,2,1,1,3,63
201600024114,16,8,29,2000,1,2,3,1,3,63
201600024115,16,8,29,2245,5,2,9,1,1,63
201600024116,16,8,29,2220,5,2,2,1,3,63
201600024117,16,8,30,1710,1,2,1,1,3,63
201600024118,16,8,30,1555,1,2,3,1,6,63
201600024119,16,9,1,1710,1,2,1,1,6,63
201600024120,16,9,1,910,1,2,1,1,1,63
201600024121,16,9,1,700,1,2,1,1,2,281
201600024122,16,8,28,1715,1,2,1,1,1,75
201600024123,16,9,1,1430,1,2,1,1,2,281
201600024124,16,8,30,1915,1,2,6,1,1,522
201600024125,16,9,4,145,5,2,1,1,6,63
201600024126,16,9,2,650,5,2,4,1,6,63
201600024127,16,9,2,1830,1,2,1,1,3,63
201600024128,16,9,3,1000,1,2,3,1,3,63
201600024129,16,8,31,1220,1,2,2,1,3,522
201600024130,16,9,3,1100,1,2,1,1,2,281
201600024131,16,9,4,950,1,2,1,1,6,192
201600024132,16,9,2,1115,1,2,4,1,6,63
201600024133,16,9,4,2030,5,2,6,1,4,522
201600024134,16,9,6,947,1,2,1,1,3,63
201600024135,16,9,7,830,1,2,1,1,3,63
201600024136,16,9,7,1100,1,2,1,1,3,63
201600024137,16,9,7,2345,5,2,1,1,3,63
201600024138,16,9,6,900,1,1,2,1,3,69
201600024139,16,9,4,1845,1,2,1,1,6,318
201600024140,16,9,4,1845,1,2,1,1,4,63
201600024141,16,9,9,1730,1,2,4,1,4,63
201600024142,16,9,9,2145,5,2,3,1,2,63
201600024143,16,9,9,1410,1,2,2,1,3,63
201600024144,16,9,11,230,5,2,1,1,6,63
201600024145,16,9,12,800,1,2,1,1,4,63
201600024146,16,9,10,2115,5,2,4,1,3,63
201600024147,16,8,13,2040,2,2,2,1,3,63
201600024148,16,9,12,1417,1,2,2,1,3,63
201600024149,16,9,12,1229,1,1,9,1,2,63
201600024150,16,9,7,1915,1,2,2,1,3,75
201600024151,16,9,9,1435,1,2,1,1,1,318
201600024152,16,9,12,1810,1,2,4,1,2,249
201600024153,16,9,14,830,1,2,1,1,5,63
201600024154,16,9,15,555,5,2,2,1,3,63
201600024155,16,9,14,1630,1,2,2,3,3,63
201600024156,16,9,14,2225,1,2,3,1,3,63
201600024157,16,9,14,2125,5,1,2,1,1,162
201600024158,16,9,14,1540,1,2,1,1,1,63
201600024159,16,9,16,1410,1,2,2,2,3,63
201600024160,16,9,16,1420,1,2,1,2,2,63
201600024161,16,9,12,1930,1,2,4,1,2,318
201600024162,16,9,14,1630,1,2,1,2,6,13
201600024163,16,9,17,2030,5,2,2,1,6,281
201600024164,16,9,16,1426,1,2,5,2,3,63
201600024165,16,9,18,2235,5,2,6,1,1,550
201600024166,16,9,15,745,1,2,1,1,1,281
201600024167,16,9,12,945,1,2,1,1,3,550
201600024168,16,9,21,830,1,2,9,1,3,63
201600024169,16,9,8,1720,1,2,1,1,3,162
201600024170,16,9,17,430,5,2,2,8,3,281
201600024171,16,9,21,2340,5,2,1,1,6,63
201600024172,16,9,21,1615,1,2,1,1,6,63
201600024173,16,9,21,1510,1,2,1,1,2,63
201600024174,16,9,21,2155,5,2,6,1,1,63
201600024175,16,9,22,1500,1,1,1,1,2,39
201600024176,16,9,23,140,5,2,1,1,6,63
201600024177,16,9,24,930,1,2,1,1,6,63
201600024178,16,9,23,1843,1,2,1,1,3,63
201600024179,16,9,16,1340,1,2,1,2,3,69
201600024180,16,9,22,820,1,2,1,1,4,281
201600024181,16,9,20,1740,1,2,1,1,6,522
201600024182,16,9,23,840,1,2,2,1,3,63
201600024183,16,9,23,1325,1,2,2,1,3,63
201600024184,16,9,23,1540,1,2,4,1,3,63
201600024185,16,9,23,2155,5,2,3,1,3,39
201600024186,16,9,26,1730,1,2,1,1,3,63
201600024187,16,9,22,1230,1,2,1,1,3,162
201600024188,16,9,23,625,5,2,1,1,6,119
201600024189,16,9,22,850,1,1,6,1,1,167
201600024190,16,9,19,1700,1,2,3,1,3,318
201600024191,16,9,27,755,1,2,3,1,3,63
201600024192,16,9,27,1345,1,1,1,1,2,281
201600024193,16,9,29,2125,5,2,4,1,2,63
201600024194,16,9,27,755,1,2,1,1,1,167
201600024195,16,9,23,1725,1,2,3,1,3,550
201600024196,16,9,23,2300,5,2,1,1,2,39
201600024197,16,9,29,1640,1,2,1,1,6,281
201600024198,16,9,21,1838,1,2,1,1,1,522
201600024199,16,10,1,2135,5,2,4,1,2,63
201600024200,16,9,30,725,2,2,3,1,3,63
201600024201,16,10,3,1335,1,2,1,1,3,63
201600024202,16,10,1,420,5,2,2,2,2,63
201600024203,16,9,21,1540,1,2,2,1,6,63
201600024204,16,10,4,1800,1,2,1,1,4,63
201600024205,16,10,3,840,1,2,1,1,2,281
201600024206,16,10,4,2010,5,2,2,1,1,63
201600024207,16,9,23,1755,1,2,3,1,3,162
201600024208,16,10,4,1150,1,2,2,1,3,63
201600024209,16,10,3,1830,1,2,1,1,3,281
201600024210,16,9,27,2030,5,2,1,1,3,550
201600024211,16,10,2,1040,1,2,3,1,2,318
201600024212,16,9,30,1600,1,2,3,1,3,318
201600024213,16,10,6,1545,1,2,4,1,3,63
201600024214,16,10,6,930,1,2,3,1,3,63
201600024215,16,10,6,1800,1,2,1,1,2,63
201600024216,16,10,6,2010,1,2,1,1,2,63
201600024217,16,10,4,930,1,2,4,1,2,281
201600024218,16,10,3,1135,1,2,2,1,3,522
201600024219,16,10,5,1036,1,2,1,1,6,522
201600024220,16,10,7,1030,1,2,3,1,4,39
201600024221,16,10,8,2230,5,2,1,1,7,63
201600024222,16,10,7,1155,1,2,4,1,3,63
201600024223,16,10,5,730,5,2,2,1,3,69
201600024224,16,10,9,345,5,2,3,1,6,63
201600024225,16,10,10,1538,1,2,2,1,6,318
201600024226,16,10,3,745,1,2,6,1,3,39
201600024227,16,10,10,1345,1,2,2,1,6,63
201600024228,16,10,10,1008,1,2,2,1,3,63
201600024229,16,9,27,1150,1,2,1,1,6,318
201600024230,16,10,4,1110,1,2,4,1,6,550
201600024231,16,10,4,945,1,2,1,1,3,200
201600024232,16,10,9,1830,1,2,1,1,4,281
201600024233,16,10,11,1635,1,2,3,1,1,63
201600024234,16,10,12,745,2,2,2,1,3,63
201600024235,16,10,13,810,1,2,2,1,3,63
201600024236,16,10,5,2210,5,2,3,1,3,522
201600024237,16,10,10,1758,1,2,1,1,3,281
201600024238,16,10,11,1800,1,2,1,1,6,281
201600024239,16,10,11,745,2,2,2,1,3,63
201600024240,16,10,15,1000,1,2,2,1,3,63
201600024241,16,10,15,1550,1,2,3,1,3,63
201600024242,16,10,16,1915,2,2,4,1,2,63
201600024243,16,10,16,2330,5,2,4,1,3,281
201600024244,16,10,17,900,1,2,1,2,1,63
201600024245,16,10,18,20,5,2,9,1,6,63
201600024246,16,10,17,2145,5,2,3,1,3,63
201600024247,16,10,18,940,1,2,2,1,6,63
201600024248,16,10,18,900,1,2,3,1,3,63
201600024249,16,10,15,10,5,2,4,1,3,281
201600024250,16,10,14,745,1,2,1,1,6,63
201600024251,16,10,14,2115,5,2,3,1,3,522
201600024252,16,10,10,1100,1,2,1,1,6,200
201600024253,16,10,19,1840,1,2,1,1,3,167
201600024254,16,10,19,2030,5,2,3,1,2,281
201600024255,16,10,14,1300,1,2,2,1,3,39
201600024256,16,10,14,1530,1,1,1,1,3,75
201600024257,16,10,16,142,5,2,1,1,6,119
201600024258,16,10,19,1940,1,2,4,1,6,63
201600024259,16,10,20,2150,5,2,2,1,3,63
201600024260,16,10,20,2135,5,1,1,1,6,167
201600024261,16,10,18,940,1,2,1,1,2,75
201600024262,16,10,24,245,5,1,1,1,6,39
201600024263,16,10,18,1220,1,2,2,1,3,281
201600024264,16,10,21,1342,1,2,3,1,6,281
201600024265,16,10,24,1510,1,2,3,1,6,63
201600024266,16,10,19,1741,1,2,4,1,1,550
201600024267,16,10,20,2050,5,2,2,1,3,522
201600024268,16,10,22,2150,5,2,4,1,1,318
201600024269,16,10,23,645,5,2,1,1,2,162
201600024270,16,10,24,845,1,2,6,1,3,192
201600024271,16,10,22,1920,5,2,1,1,3,162
201600024272,16,10,21,1610,1,2,1,1,6,192
201600024273,16,10,21,1405,1,2,4,1,1,192
201600024274,16,10,26,2045,5,2,2,1,2,63
201600024275,16,10,21,740,5,2,4,1,6,318
201600024276,16,10,21,1640,1,2,2,1,6,522
201600024277,16,10,25,1445,1,2,3,1,3,63
201600024278,16,10,21,1740,1,2,4,1,3,75
201600024279,16,10,27,845,1,2,2,1,3,63
201600024280,16,10,27,1820,1,2,1,1,1,63
201600024281,16,10,27,2200,5,2,2,1,3,249
201600024282,16,10,28,645,5,2,2,1,2,63
201600024283,16,10,28,2115,5,2,2,1,1,522
201600024284,16,11,1,600,5,2,2,1,3,63
201600024285,16,10,30,200,5,2,1,1,6,63
201600024286,16,10,31,1021,1,2,1,1,6,63
201600024287,16,10,26,1340,1,2,6,1,4,281
201600024288,16,10,30,25,5,2,7,1,6,63
201600024289,16,10,27,1639,1,2,2,1,3,522
201600024290,16,10,28,1800,1,2,3,1,1,63
201600024291,16,10,28,1810,2,2,3,1,3,63
201600024292,16,11,2,915,1,2,2,1,6,63
201600024293,16,11,2,1915,2,2,3,1,3,63
201600024294,16,10,25,1600,1,2,3,1,3,39
201600024295,16,10,26,1750,1,1,2,1,3,318
201600024296,16,11,2,1857,5,2,4,1,3,281
201600024297,16,11,3,2200,5,2,1,1,1,281
201600024298,16,11,6,210,5,2,2,1,2,63
201600024299,16,11,6,1350,1,2,4,1,3,63
201600024300,16,10,27,2130,5,2,2,1,2,162
201600024301,16,11,4,1715,2,2,3,1,6,63
201600024302,16,11,2,1915,5,2,6,5,2,281
201600024303,16,11,5,700,4,2,1,2,1,318
201600024304,16,11,7,745,2,2,1,1,1,63
201600024305,16,11,7,2130,5,2,2,1,3,281
201600024306,16,11,2,1840,5,2,3,5,3,162
201600024307,16,11,8,130,5,2,2,1,6,63
201600024308,16,11,7,2015,1,2,2,1,1,63
201600024309,16,11,8,1755,1,2,2,1,3,63
201600024310,16,11,3,1605,1,2,2,1,3,39
201600024311,16,11,13,215,5,2,4,2,1,63
201600024312,16,11,9,1115,1,2,4,2,3,63
201600024313,16,11,8,1810,5,2,2,2,7,281
201600024314,16,11,8,810,1,2,3,1,2,249
201600024315,16,11,8,1315,1,2,3,1,1,167
201600024316,16,11,9,2310,5,1,1,2,6,63
201600024317,16,11,9,1630,1,2,9,3,3,63
201600024318,16,11,4,1727,1,2,4,1,2,281
201600024319,16,11,14,810,2,2,6,1,3,63
201600024320,16,11,14,605,5,2,2,1,3,63
201600024321,16,11,13,420,5,2,4,2,6,63
201600024322,16,11,8,830,1,2,2,1,3,281
201600024323,16,11,10,340,5,2,4,3,6,550
201600024324,16,11,15,1345,1,2,2,1,3,63
201600024325,16,11,15,1830,5,2,1,1,4,162
201600024326,16,11,10,1740,2,2,3,2,2,318
201600024327,16,11,10,1150,1,2,1,1,6,281
201600024328,16,11,12,1330,1,2,3,1,3,281
201600024329,16,11,16,734,1,1,2,1,3,63
201600024330,16,10,16,620,5,2,3,1,3,63
201600024331,16,11,17,2310,5,2,3,1,3,522
201600024332,16,11,14,930,1,2,1,1,1,550
201600024333,16,11,17,1440,1,2,3,1,6,63
201600024334,16,11,18,2115,5,2,4,2,7,63
201600024335,16,11,17,755,2,2,3,1,3,318
201600024336,16,11,20,2028,5,2,3,2,1,119
201600024337,16,11,19,600,5,2,3,2,6,63
201600024338,16,11,18,2045,5,2,2,2,3,522
201600024339,16,11,21,1930,5,2,2,1,7,63
201600024340,16,11,21,1020,1,2,2,1,3,63
201600024341,16,11,21,1815,5,2,2,1,3,63
201600024342,16,11,23,730,1,2,2,2,3,63
201600024343,16,11,19,615,5,2,2,1,3,281
201600024344,16,11,18,1815,5,2,2,2,1,318
201600024345,16,11,21,1025,1,2,2,1,5,13
201600024346,16,11,17,1800,5,2,2,2,2,69
201600024347,16,11,21,825,1,2,2,2,2,119
201600024348,16,11,23,1750,5,2,3,2,1,281
201600024349,16,11,23,848,1,2,2,2,2,63
201600024350,16,11,16,750,2,2,2,1,1,75
201600024351,16,11,18,1430,1,2,3,1,1,200
201600024352,16,11,18,745,2,2,4,2,3,69
201600024353,16,11,24,1625,1,2,3,1,3,63
201600024354,16,11,25,745,1,2,2,2,1,63
201600024355,16,11,24,2120,5,2,2,1,1,63
201600024356,16,11,21,1412,1,2,1,1,4,318
201600024357,16,11,26,2030,5,2,2,2,1,119
201600024358,16,11,22,2050,5,2,3,2,6,522
201600024359,16,11,23,715,5,2,1,2,3,522
201600024360,16,11,25,800,2,2,1,2,1,63
201600024361,16,11,24,750,2,2,6,2,6,281
201600024362,16,11,24,1805,5,2,3,1,6,318
201600024363,16,11,27,1700,1,2,2,1,1,63
201600024364,16,11,28,1435,1,2,2,1,2,63
201600024365,16,11,18,930,1,2,2,2,3,192
201600024366,16,11,23,1620,1,2,4,2,2,162
201600024367,16,11,29,1755,5,2,3,1,1,63
201600024368,16,11,29,1350,1,2,2,1,3,63
201600024369,16,11,30,1315,1,2,3,1,6,63
201600024370,16,11,30,945,1,2,4,1,6,63
201600024371,16,12,1,1725,1,2,1,1,3,63
201600024372,16,11,28,1645,1,2,3,1,3,192
201600024373,16,11,30,715,2,2,2,1,7,281
201600024374,16,11,30,1200,1,2,2,1,6,249
201600024375,16,11,27,1200,1,2,1,1,3,318
201600024376,16,11,29,1800,1,2,3,1,3,63
201600024377,16,11,26,1220,1,2,1,1,6,63
201600024378,16,11,26,1200,1,2,4,1,3,162
201600024379,16,11,29,755,5,2,1,1,3,522
201600024380,16,11,29,2015,5,2,2,1,1,522
201600024381,16,12,2,1400,1,2,2,1,3,63
201600024382,16,12,3,2305,5,2,1,1,3,63
201600024383,16,11,25,1745,4,2,2,2,3,281
201600024384,16,12,5,1450,1,2,2,1,3,63
201600024385,16,12,6,735,1,2,3,1,3,63
201600024386,16,12,5,1725,5,2,3,1,5,63
201600024387,16,11,30,1645,1,2,1,1,6,281
201600024388,16,11,30,1935,5,2,4,1,3,318
201600024389,16,12,2,1840,5,2,4,1,6,200
201600024390,16,12,6,2010,5,2,9,1,2,63
201600024391,16,12,2,800,1,2,4,1,3,318
201600024392,16,12,1,840,1,2,3,1,6,318
201600024393,16,12,6,730,2,2,1,1,3,63
201600024394,16,12,7,2010,5,2,3,1,3,63
201600024395,16,12,7,745,2,2,2,1,2,63
201600024396,16,12,7,2215,5,1,2,1,1,162
201600024397,16,12,8,1400,1,2,1,1,3,63
201600024398,16,12,8,2130,5,2,2,1,6,63
201600024399,16,12,8,1407,1,2,9,1,6,63
201600024400,16,11,7,30,5,2,3,1,3,63
201600024401,16,12,10,1910,5,2,1,1,2,63
201600024402,16,11,29,725,5,2,9,1,1,281
201600024403,16,12,10,1925,5,2,2,1,4,63
201600024404,16,12,9,630,5,2,6,8,2,281
201600024405,16,12,10,210,5,2,3,5,1,63
201600024406,16,12,10,1550,1,2,1,1,2,63
201600024407,16,12,12,810,1,2,3,1,2,63
201600024408,16,12,9,1640,1,2,3,1,1,63
201600024409,16,12,12,1145,1,2,2,1,1,63
201600024410,16,12,10,1600,1,2,3,1,6,63
201600024411,16,11,9,1615,1,2,2,2,3,63
201600024412,16,12,10,335,5,2,4,5,6,318
201600024413,16,12,11,2110,5,2,7,1,3,63
201600024414,16,12,8,1235,1,2,1,1,5,119
201600024415,16,12,14,1830,5,2,3,1,3,63
201600024416,16,12,14,1815,5,2,4,1,3,63
201600024417,16,12,3,40,5,2,2,1,3,162
201600024418,16,12,13,1220,1,2,3,1,3,63
201600024419,16,12,13,1730,2,2,4,1,1,281
201600024420,16,12,13,1420,1,2,1,1,3,63
201600024421,16,12,9,1110,1,2,1,1,1,249
201600024422,16,12,9,2100,5,2,2,1,3,249
201600024423,16,12,14,1510,1,2,3,1,2,63
201600024424,16,12,13,1345,1,2,9,1,6,119
201600024425,16,12,15,1720,5,2,2,1,3,39
201600024426,16,12,12,1830,2,2,1,1,3,13
201600024427,16,12,9,1800,5,2,1,1,3,162
201600024428,16,2,21,500,5,2,1,1,6,63
201600024429,16,12,16,1900,5,2,2,1,1,63
201600024430,16,12,16,1905,1,2,3,1,6,63
201600024431,16,12,17,1720,5,2,4,1,3,63
201600024432,16,12,14,800,2,2,2,7,1,281
201600024433,16,12,15,1300,1,2,9,1,3,281
201600024434,16,12,19,1550,1,2,2,1,1,63
201600024435,16,12,19,1830,5,2,2,1,3,63
201600024436,16,12,16,1005,1,2,1,1,3,13
201600024437,16,12,16,1800,5,1,3,1,6,249
201600024438,16,12,14,1820,5,2,1,1,3,550
201600024439,16,12,16,1745,5,2,1,1,2,200
201600024440,16,12,20,1820,1,2,6,1,6,63
201600024441,16,12,21,2140,5,2,4,2,1,63
201600024442,16,12,10,1935,5,2,1,1,6,318
201600024443,16,12,21,2130,5,2,6,2,2,63
201600024444,16,12,22,2140,5,2,1,2,2,63
201600024445,16,12,20,1700,1,2,3,1,6,119
201600024446,16,12,19,1410,1,2,1,1,3,318
201600024447,16,12,15,1645,2,2,2,1,6,281
201600024448,16,12,22,1930,5,2,2,1,3,63
201600024449,16,12,21,1445,1,2,1,1,7,550
201600024450,16,12,17,10,5,2,3,1,1,75
201600024451,16,12,24,16,5,2,1,1,6,63
201600024452,16,12,23,1740,5,2,3,1,2,281
201600024453,16,12,27,2135,5,2,9,1,3,63
201600024454,16,12,21,1540,1,2,2,1,3,167
201600024455,16,12,19,1645,2,2,1,1,7,39
201600024456,16,12,23,2125,5,2,1,2,3,63
201600024457,16,12,28,950,1,2,2,1,3,63
201600024458,16,12,23,1815,5,2,2,1,7,63
201600024459,16,12,23,1355,1,2,2,8,6,63
201600024460,16,12,29,700,2,2,6,5,3,63
201600024461,16,12,23,1330,1,2,3,1,3,63
201600024462,16,9,23,1530,1,1,1,1,3,355
201600024463,16,6,1,1500,1,1,2,1,1,272
201600024464,16,7,20,1445,1,2,1,1,3,32
201600024465,16,1,7,1100,1,2,1,1,3,161
201600024466,16,2,14,1530,1,2,9,1,1,161
201600024467,16,3,25,1000,1,2,1,1,7,44
201600024468,16,3,14,645,2,1,1,1,7,44
201600024469,16,5,2,2145,5,2,1,1,3,161
201600024470,16,4,26,1300,1,2,9,1,1,161
201600024471,16,5,25,1545,1,2,1,1,1,44
201600024472,16,6,3,1830,1,2,1,1,4,161
201600024473,16,6,8,1330,1,2,9,1,1,161
201600024474,16,6,15,1715,1,2,1,1,1,161
201600024475,16,6,17,1745,1,1,1,1,6,161
201600024476,16,6,30,1145,1,1,1,1,6,44
201600024477,16,6,28,1700,2,2,6,1,3,161
201600024478,16,7,11,1930,1,1,1,1,6,161
201600024479,16,7,13,2000,1,1,1,1,1,161
201600024480,16,8,13,1400,1,2,1,1,1,161
201600024481,16,9,1,2015,3,1,1,1,5,161
201600024482,16,9,14,1400,1,1,1,1,1,161
201600024483,16,10,3,1830,1,2,1,1,1,161
201600024484,16,10,14,1245,2,2,3,3,1,161
201600024485,16,10,19,745,2,2,1,1,6,161
201600024486,16,10,24,1615,1,1,1,1,7,161
201600024487,16,11,8,1630,1,1,1,1,5,161
201600024488,16,11,19,2345,3,1,1,1,6,161
201600024489,16,11,26,1650,2,2,4,1,3,44
201600024490,16,11,30,2010,5,2,3,1,1,161
201600024491,16,12,13,815,1,2,1,1,3,161
201600024492,16,1,12,1120,1,2,1,1,6,3
201600024493,16,3,26,1000,1,2,1,1,6,3
201600024494,16,4,2,1815,1,2,2,2,3,3
201600024495,16,6,13,1100,1,2,1,1,6,3
201600024496,16,4,8,1900,1,2,1,1,2,3
201600024497,16,6,19,1930,1,2,1,1,3,3
201600024498,16,7,11,1825,1,2,1,1,1,3
201600024499,16,7,12,1515,1,1,1,1,3,3
201600024500,16,8,8,1035,1,2,1,1,3,3
201600024501,16,8,28,600,2,1,1,1,3,3
201600024502,16,7,7,710,1,2,1,1,6,3
201600024503,16,9,15,1735,1,2,3,1,3,3
201600024504,16,6,5,1620,1,1,1,1,6,3
201600024505,16,9,23,2130,5,2,1,1,6,3
201600024506,16,9,3,1350,1,2,1,1,3,3
201600024507,16,10,6,2115,5,2,2,1,3,3
201600024508,16,9,10,525,3,2,1,2,7,3
201600024509,16,11,10,2035,5,2,1,1,1,3
201600024510,16,11,24,1811,5,2,6,1,3,3
201600024511,16,12,13,705,5,2,3,1,6,3
201600024512,16,1,6,830,1,1,1,1,7,32
201600024513,16,11,21,1530,1,1,1,1,7,32
201600024514,16,1,9,1050,1,2,1,1,7,32
201600024515,16,11,22,1730,2,1,1,1,3,32
201600024516,16,1,19,1430,1,1,1,1,1,32
201600024517,16,1,16,1200,1,2,6,1,3,32
201600024518,16,1,29,1400,1,2,2,1,7,32
201600024519,16,12,23,2150,5,1,6,1,3,32
201600024520,16,1,20,1155,1,2,9,1,6,32
201600024521,16,2,5,1320,1,2,1,7,7,32
201600024522,16,2,13,1720,1,1,1,1,7,32
201600024523,16,2,10,730,1,2,6,1,6,336
201600024524,16,2,12,740,1,2,1,1,7,32
201600024525,16,2,27,1945,1,1,3,1,3,32
201600024526,16,3,27,520,3,1,1,5,6,32
201600024527,16,3,24,1410,1,1,1,1,7,32
201600024528,16,4,15,915,1,2,1,1,7,32
201600024529,16,3,28,530,5,2,1,1,6,32
201600024530,16,4,15,750,1,2,1,1,7,32
201600024531,16,4,27,800,1,1,1,1,7,32
201600024532,16,3,30,950,1,1,1,1,1,32
201600024533,16,5,2,1830,1,2,1,1,7,32
201600024534,16,5,10,1950,1,2,1,1,1,32
201600024535,16,5,28,1610,1,2,1,1,7,32
201600024536,16,5,3,1910,1,1,1,1,1,32
201600024537,16,6,27,1530,1,2,1,1,7,32
201600024538,16,6,29,1200,1,1,1,1,4,32
201600024539,16,7,8,1339,1,2,1,1,1,336
201600024540,16,6,7,1440,1,2,1,1,7,32
201600024541,16,7,21,500,3,1,1,1,6,32
201600024542,16,7,31,420,3,1,1,1,6,32
201600024543,16,8,2,850,1,2,1,1,3,32
201600024544,16,7,5,210,5,1,1,1,3,32
201600024545,16,9,21,1615,1,1,1,1,5,32
201600024546,16,9,30,1650,1,2,1,1,7,32
201600024547,16,11,1,1000,1,2,1,1,7,32
201600024548,16,10,8,1535,1,2,1,7,3,32
201600024549,16,11,6,820,1,1,1,1,2,32
201600024550,16,11,9,2330,5,2,1,9,1,32
201600024551,16,12,14,830,1,2,1,1,2,32
201600024552,16,12,14,955,1,2,1,1,7,32
201600024553,16,12,17,1115,1,2,1,1,5,32
201600024554,16,11,19,25,3,1,1,1,6,32
201600024555,16,1,3,1640,2,2,1,1,7,172
201600024556,16,1,4,1055,1,1,1,8,3,172
201600024557,16,1,4,1840,5,2,2,1,3,172
201600024558,16,1,4,1950,5,2,1,8,4,172
201600024559,16,1,5,1607,1,2,2,1,3,172
201600024560,16,1,6,1330,1,2,1,1,3,172
201600024561,16,1,1,1625,1,2,1,8,5,172
201600024562,16,1,10,1335,1,2,3,1,6,172
201600024563,16,1,12,1750,2,2,1,1,7,172
201600024564,16,1,14,635,5,2,3,1,6,172
201600024565,16,1,15,1710,1,2,1,1,3,172
201600024566,16,1,16,515,5,2,1,1,6,172
201600024567,16,12,24,1420,1,2,3,1,3,172
201600024568,16,1,16,1145,1,2,1,1,3,172
201600024569,16,1,19,1135,1,2,1,1,6,172
201600024570,16,1,19,1955,3,1,1,8,1,129
201600024571,16,1,22,630,5,2,1,1,1,172
201600024572,16,1,23,1130,1,2,3,1,3,172
201600024573,16,1,23,1950,5,2,1,1,4,172
201600024574,16,1,24,1535,1,1,1,1,7,198
201600024575,16,1,27,1240,1,2,6,1,6,172
201600024576,16,1,27,1310,1,2,1,1,7,172
201600024577,16,1,28,1800,2,2,1,1,3,172
201600024578,16,1,28,1830,5,2,1,1,6,172
201600024579,16,1,30,1050,1,2,1,1,3,172
201600024580,16,1,31,2150,5,2,1,1,6,172
201600024581,16,2,1,1530,1,1,1,1,7,198
201600024582,16,2,1,1105,1,2,2,1,3,172
201600024583,16,12,22,1540,1,2,1,1,6,172
201600024584,16,2,2,2110,5,2,3,1,3,172
201600024585,16,2,2,2330,5,2,1,1,6,172
201600024586,16,2,3,1015,1,2,1,1,6,172
201600024587,16,2,4,1000,1,2,1,1,3,172
201600024588,16,2,4,1830,5,2,2,1,3,172
201600024589,16,2,5,830,1,2,3,1,3,172
201600024590,16,2,8,920,1,2,1,1,6,172
201600024591,16,2,8,1810,5,2,1,1,2,172
201600024592,16,2,10,755,1,2,1,1,7,172
201600024593,16,2,4,2200,5,2,1,1,6,129
201600024594,16,2,15,920,1,2,1,1,7,172
201600024595,16,2,15,1310,1,2,2,1,2,172
201600024596,16,2,16,1110,1,2,1,1,7,172
201600024597,16,2,19,1620,1,2,1,1,4,129
201600024598,16,2,19,1700,1,2,1,1,6,172
201600024599,16,2,20,1510,1,2,1,1,3,172
201600024600,16,2,21,640,5,2,3,1,3,172
201600024601,16,2,22,1405,1,2,1,2,2,172
201600024602,16,2,22,1915,5,2,2,1,6,172
201600024603,16,2,25,1135,1,2,2,1,3,172
201600024604,16,2,25,1258,1,2,1,1,6,172
201600024605,16,2,28,1948,5,2,1,1,6,172
201600024606,16,3,2,1545,1,2,3,1,3,172
201600024607,16,3,3,1540,1,2,1,1,7,172
201600024608,16,3,7,915,1,2,2,1,1,172
201600024609,16,3,8,1710,1,2,1,1,6,172
201600024610,16,3,8,1600,1,2,1,1,2,172
201600024611,16,3,8,1742,1,2,1,1,6,172
201600024612,16,3,9,920,1,2,1,1,7,172
201600024613,16,3,9,1705,1,2,1,2,6,172
201600024614,16,3,9,1755,2,2,1,2,4,172
201600024615,16,3,9,1930,5,2,1,8,3,172
201600024616,16,3,10,740,1,1,1,1,2,172
201600024617,16,3,11,1100,1,2,1,1,7,172
201600024618,16,3,14,1755,1,2,3,1,1,172
201600024619,16,3,15,1256,1,2,1,1,4,172
201600024620,16,3,15,1630,1,2,1,1,3,172
201600024621,16,3,17,750,1,2,1,2,7,172
201600024622,16,3,19,410,5,2,1,1,6,172
201600024623,16,3,23,2110,5,2,6,1,2,172
201600024624,16,3,24,2100,5,2,1,1,2,172
201600024625,16,3,27,2000,2,2,2,1,1,172
201600024626,16,3,29,850,1,2,1,1,3,172
201600024627,16,3,29,1510,1,2,1,1,1,172
201600024628,16,3,30,600,5,2,3,1,3,172
201600024629,16,3,30,2310,5,2,1,1,6,172
201600024630,16,4,1,1050,1,2,3,1,3,172
201600024631,16,4,2,1510,1,1,1,2,2,198
201600024632,16,4,4,810,1,2,1,2,6,172
201600024633,16,4,5,2205,3,2,1,1,7,172
201600024634,16,4,7,1730,1,2,1,1,4,172
201600024635,16,4,10,1210,1,2,1,1,3,172
201600024636,16,4,10,1700,1,1,1,1,6,198
201600024637,16,4,6,2005,1,2,1,8,1,172
201600024638,16,4,13,1500,1,2,1,1,4,172
201600024639,16,4,13,2343,5,2,6,1,3,172
201600024640,16,4,14,1735,1,2,1,1,3,172
201600024641,16,4,15,745,1,2,1,1,3,172
201600024642,16,4,15,1400,1,2,2,1,2,172
201600024643,16,4,18,825,1,2,1,1,2,172
201600024644,16,4,16,1645,1,2,1,1,7,172
201600024645,16,4,10,1845,1,2,1,1,1,172
201600024646,16,4,19,1445,1,2,1,1,6,172
201600024647,16,4,19,1550,1,2,1,1,2,172
